,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
317,-695.96045,46.32054,7.6893544,1.9500357,-3.1879485,-4.3449664,0.7063455,-13.329801,-8.221209,-3.1721027,-6.014569,-4.713882,-7.0805016,-0.29201856,-4.8865833,-5.966827,-4.983617,-4.900438,-5.9975014,-6.000819,-5.510076,-3.2602196,-7.8478827,-2.8247087,-4.173593,-4.2070274,-4.234553,-0.274571,-3.698558,2.2909865,1.034354,5.1672916,3.2407026,5.720517,2.9514546,4.763186,5.05082,5.218336,3.4976263,2.481792,sad
318,-645.45624,52.778866,-9.055813,1.8470824,-0.5761529,-11.185371,0.052790307,-11.539845,-12.818055,-2.566098,-3.584001,-6.4104457,-3.9313996,-4.995828,-4.324923,-4.517567,-6.2968354,-3.3099039,-5.0642953,-6.605738,-3.624851,-1.2298436,-3.9791272,3.1543477,1.3642586,6.2623878,4.194254,3.8788285,2.233431,3.3074126,3.8421159,4.3980374,1.4486039,2.172435,-1.2368084,1.3819737,0.69626397,1.0792141,-3.6855888,-2.9560745,sad
319,-662.7185,50.355984,-5.8467503,-0.6039735,-5.412363,-7.581976,-0.2516702,-10.915496,-13.073168,-1.4896629,-4.395616,-7.824077,-4.0140586,-4.7129054,-4.3927402,-4.275018,-5.487654,-3.9180725,-3.90235,-5.3566837,-3.7206051,0.17005542,-4.342722,2.8650982,-0.08613013,4.068017,1.2559596,4.4675937,1.7554682,4.8330364,3.0501883,3.2869172,0.3629397,1.5616711,0.03565459,3.0650895,0.9265826,1.984853,-1.3591751,-0.2678675,sad
320,-574.08154,51.26896,-10.474933,-3.7713115,-0.8866766,-7.0606756,-0.14456177,-16.098965,-11.509239,0.8134766,-4.2387075,-6.9285736,-0.3278237,-3.347456,-0.6250001,-3.6653202,-11.152641,-3.6120687,-4.9194703,-2.7637577,0.7976591,-0.132135,-1.8258342,3.587826,1.4718964,6.9242334,5.0923533,8.682235,6.661847,7.886727,-0.48020864,1.887376,-0.9704496,2.1597588,1.453305,1.0704904,-0.32405716,0.85020405,0.25096187,0.15969329,fearful
321,-702.07434,45.451973,7.733457,6.7218847,2.4248414,-2.3855102,-1.1273447,-12.365577,-5.193993,-3.3292468,-3.6344252,-4.1959257,-7.627219,-0.031462576,-5.14923,-6.428907,-5.279484,-5.7000937,-4.825068,-4.537911,-7.12382,-4.984168,-6.9723525,-3.6966138,-6.8158317,-3.3565717,-5.4626484,-2.724214,-4.822534,-0.33524817,-4.952069,2.574055,1.7246466,5.825982,5.296155,6.802346,2.9657648,2.573463,0.84758013,2.3152409,calm
322,-544.3062,38.63826,-10.80622,-1.0360087,-8.156403,-8.608026,-4.5154805,-12.828986,-15.304808,-3.5098774,-5.6274614,-5.0001855,-6.27788,-4.927372,-4.3299956,-6.384457,-5.608859,-3.573509,-4.6665306,-2.98575,-2.2920322,-2.1541262,-3.0581741,0.33243373,1.3343912,3.9826624,2.9345438,4.2519493,1.2517629,3.121528,-1.2440253,0.09736235,-1.3991175,1.3562491,0.7742415,2.3569741,0.8032903,0.4682805,-1.0301,-0.035508092,angry
323,-474.2112,21.377005,-24.181568,-8.718886,-6.673715,-12.520128,-8.883996,-10.252852,-18.134377,-0.3140216,-3.5299742,-9.052324,-1.8301779,-2.9921796,-4.062896,0.35396093,1.47751,9.406171,8.881763,8.473145,6.986582,4.0897274,-5.0922823,1.4075484,-1.6318259,-0.26960534,-3.333193,-1.3929669,-2.9619806,0.23211762,-4.001642,-0.4357663,-1.7451534,4.081486,-0.6006825,2.244954,0.84994304,2.2261186,-1.9204628,-0.58865815,fearful
324,-481.97263,32.78979,-17.3757,-6.090002,-9.79659,-8.943775,-4.7250853,-14.486924,-12.172022,0.22685875,-5.155132,-5.1949463,-3.6965158,-4.47653,-5.591501,-8.669934,-7.3279076,-4.601936,-3.8998933,0.5686748,2.6224656,1.3516412,-0.21636273,2.6082242,-0.093735196,2.7905397,1.2997206,2.7119129,-1.0095539,0.44298375,-1.7762351,0.39979267,-3.2567077,-1.0904987,-1.6088563,0.2913414,-0.8511425,0.39173108,-0.95145035,1.1703302,disgust
325,-518.7913,25.611227,-14.511632,-5.3807735,-4.6331425,-7.497175,-8.842683,-12.11134,-13.583758,1.7610879,-3.6495547,-8.609023,-2.0638423,-4.0155954,-6.5846596,-2.8638976,-1.2668536,6.334757,6.9773097,10.5093975,5.919265,4.5486765,-1.8994967,2.279864,-1.4153465,0.533345,-3.8188543,-0.09938858,-3.4705324,0.08265165,-1.1009889,-0.58554554,-3.6472123,0.047680087,-0.4443755,3.025313,0.47275674,1.4083238,-1.2051897,1.5607878,fearful
326,-710.7078,43.540974,2.4647853,10.994264,-0.9839507,-4.824634,0.3777777,-13.016181,-6.8157434,-4.038349,-5.3366547,-4.64974,-7.0806613,-0.2816065,-5.691153,-5.058719,-5.6197867,-4.9114466,-5.491415,-3.6379585,-6.176205,-5.2552586,-6.12667,-3.1167881,-5.765249,-2.5170043,-5.6870008,-1.7666894,-4.2230535,1.1124213,-2.0055017,4.948117,3.784767,6.6125584,4.461377,5.4002695,2.842406,3.626959,3.016717,2.9574559,calm
327,-508.57428,28.523611,-30.100283,-7.084209,-13.47944,-13.122721,-11.583419,-14.455602,-18.72675,-5.3792133,-0.9184427,-10.085797,4.123815,7.1686335,3.210458,6.7775497,1.6984956,5.259954,2.9430032,4.8900623,-0.51215273,-0.34801447,-10.848617,0.36671147,-2.8010275,-0.2634509,-5.2499895,-0.28455055,0.18522601,1.3369625,-5.7941628,-4.1667285,0.23141748,1.1471558,-0.1862283,2.1599164,0.040068462,1.2800052,-2.110113,1.2799313,sad
328,-368.50613,-1.1287519,-32.68328,-10.871502,-18.14035,-4.126264,-6.13448,-5.467338,-9.278253,-4.064689,-8.282634,-5.530524,2.565067,9.291784,12.976445,8.737014,-1.9417341,-5.891015,-3.1803458,3.242923,-0.014855473,-0.8453501,-8.541789,-1.1352367,1.2725282,1.8304386,-0.19430284,1.9621042,2.2171814,3.5421083,-4.473618,-1.4083687,0.2172539,0.13990825,-1.651613,1.140199,1.5777651,1.7863568,-0.8251203,2.4329045,angry
329,-387.21893,-3.6441867,-32.246628,-9.227441,-16.919977,-6.7053437,-8.5931015,-5.542632,-10.579699,-3.3378894,-8.973185,-7.6646214,3.7739184,8.746427,13.269225,7.191527,-1.274525,-6.703274,-4.7080474,3.693766,-0.649907,-2.2986648,-7.9713693,1.0728889,3.6497293,1.6716636,-2.1952255,4.4755034,4.4815073,0.33957368,-7.794313,-0.57900107,1.9512987,-0.8637929,-2.9013853,1.2318691,-1.6436249,-1.6223145,1.0292052,5.036336,angry
330,-600.03467,39.53471,-12.514836,-2.6645935,-1.993089,-7.4777417,-4.138311,-10.282751,-11.141699,-4.7637343,-1.1595935,-8.691058,-0.6215231,-4.0657005,-2.6585417,-4.038841,-9.538176,-3.267379,-5.4307227,-3.2604918,-0.07171963,4.817908,2.1227076,10.5662155,5.728308,6.938497,3.2860153,4.4998865,0.47555646,1.6889205,-3.5262256,-0.069479756,-1.1080188,0.20981318,-0.99286014,-1.006592,-1.3414613,0.28710398,-2.8304715,-1.8547056,fearful
331,-751.4953,54.89592,5.6926994,10.45347,-0.042027995,-4.944267,-2.3113618,-13.501603,-7.4042425,-1.1969725,-1.6078897,-5.122272,-6.0849223,2.8589973,-4.5860553,-5.9205365,-4.7609386,-1.9471159,-4.4345675,-5.670051,-3.0505736,-1.5257602,-6.874664,-1.4405717,-3.5504074,-3.6110404,-4.41806,-0.5158506,-3.9718978,-0.9349537,-3.5034394,-1.0372748,-4.111935,-1.0475842,-1.8551015,1.7945067,3.3474736,8.2264385,9.838894,11.24263,neutral
332,-574.8329,31.554468,4.173543,-1.5069575,-5.9696965,-6.706011,0.41349363,-12.1920595,-13.987422,-7.9519043,-10.560498,-5.7104673,-7.0561523,-2.6884503,-6.2939124,-3.3798141,-7.265109,-5.508512,-4.001138,-2.3485866,-2.2443087,-1.9253182,-2.4814916,1.066878,-2.4429262,3.002181,1.8326484,3.5461679,1.5942101,1.7057133,-1.195148,1.9410386,-2.5919337,0.20052981,-0.2607707,1.4758166,-0.3801272,1.3769525,0.10367303,0.81031114,surprised
333,-667.4791,49.687366,-7.4696784,5.8243093,-0.0017244992,-4.6274543,-5.0419793,-15.52566,-7.6629877,-4.622517,-5.9549475,-4.9413433,-7.3650575,0.15201971,-4.209878,-7.7094865,-6.5269356,-4.1857977,-7.298074,-6.7167063,-4.844543,-4.6021366,-5.2180247,-0.91174847,-3.9734268,-1.4290212,-0.473109,2.2170696,0.4774041,3.5822139,-1.85427,1.1144843,-0.21242273,3.7370028,1.9476343,4.162932,2.472314,1.9101036,1.3223711,2.2242296,happy
334,-429.81766,20.483913,-21.912449,-3.587928,-6.1145515,-6.827651,-7.0861897,-7.276759,-11.794583,-0.66203207,-8.606892,-5.298107,1.4398457,9.40227,6.511628,8.883985,4.8792295,4.120632,-0.99868083,1.6649292,0.09852268,0.3870711,-5.3552074,-0.7310985,-1.4476542,3.992629,0.41341373,2.7814178,1.8591467,1.7728605,-1.1184368,1.7998633,-0.5569632,2.0861275,-0.60812783,-0.29112446,-0.1933149,1.287443,-0.13590765,0.13326535,happy
335,-672.18146,48.035328,7.6702337,3.2238653,-5.368771,-6.1130695,1.0903096,-13.914481,-9.748697,-5.989941,-6.291227,-5.7857647,-6.2342925,-2.1963403,-5.110565,-3.513661,-6.5012593,-5.941689,-3.16537,-1.9417628,-4.390372,-5.338213,-4.803725,-0.85289454,-4.613162,-1.5715718,-0.15693614,1.6404897,0.52392375,4.2691045,-1.3246337,3.6344151,-0.70885664,2.0798,-0.06897943,3.2032135,1.2515925,1.5882757,0.2602054,2.5060918,surprised
336,-710.0579,49.41566,6.5993323,12.830032,1.3554848,-4.73447,0.05059599,-10.870424,-6.7694945,-2.6913898,-4.182693,-4.1573415,-5.844477,0.63103306,-4.248235,-5.461091,-5.1707425,-4.7428346,-4.7762876,-4.000413,-6.5426993,-5.3955526,-7.4354615,-3.4273396,-6.1806903,-2.5628417,-5.152453,-0.5863976,-5.8825626,0.8881423,-4.6243863,2.0025597,1.1635026,3.9886858,2.1437285,2.2199152,0.059364293,0.23568647,1.7514539,3.8388922,calm
337,-628.41425,45.48105,-11.116818,2.5014179,-1.1459485,-6.0630813,-3.5669107,-14.416726,-7.9464064,-5.5493655,-6.130267,-4.8868227,-6.9026923,-1.6913064,-4.3363786,-7.613468,-7.525524,-4.968579,-5.5756693,-4.3982816,-3.1645224,-2.3360276,-1.0366174,2.51935,-1.3216808,1.302771,-0.78289557,2.204715,2.9937491,3.8921654,0.3330407,2.6184802,0.84027535,2.9778013,0.6506908,0.69011945,-1.5829293,0.49990794,-0.5542721,1.1286414,happy
338,-626.8981,38.645985,8.234059,-3.7801716,-3.3447356,-7.4178023,1.6842152,-13.702837,-10.406966,-6.3131485,-9.702273,-5.800069,-8.358964,-3.103636,-4.7928967,-5.2103944,-5.41788,-5.3184376,-6.8638926,-2.665204,-3.9885287,-3.7154646,-2.9920814,1.823155,-3.8681948,-0.035509627,-0.8319057,2.1575754,-1.6172143,3.55404,-0.95676297,1.7032208,-1.1219134,2.6525395,0.5630448,1.8833933,1.3474336,1.9614019,0.2949915,2.1419563,surprised
339,-499.66855,20.811775,-26.468801,-0.41564468,-13.86102,-7.161345,-5.0395217,-13.773817,-15.540727,-0.43504512,-6.1827517,-7.4269867,-5.133303,-5.7484026,-4.0101066,-6.1085863,-4.5081644,2.7780876,4.8019066,7.508097,4.2148104,1.9109473,-1.6884257,1.2278587,-1.3000469,-0.65161985,-1.4808724,0.24525389,-2.6076252,-0.24889192,-2.933295,0.29185832,-0.6133228,2.484576,0.46270242,1.1322753,0.9046273,2.0177486,-0.66562766,0.82877773,disgust
340,-469.41214,25.454828,-22.73865,-5.970619,-6.8118753,-8.389246,-6.6415033,-8.506779,-14.506419,0.99377203,-0.17066345,-7.5232897,-1.5777175,0.81802005,-3.2452786,0.18365277,0.11655851,8.735695,11.7941885,9.7355385,6.0512676,0.27544352,-6.365336,2.3747144,-0.5749959,-0.10743493,-4.2568555,-0.74704087,-3.317129,1.9159819,-2.7986777,-1.5573397,-3.425309,1.3188074,1.3572469,1.4651293,0.117841765,1.8000271,1.0759256,0.4447673,fearful
341,-689.2323,50.365025,8.354292,5.7943106,1.7925485,-0.9803732,-2.0365922,-11.833159,-5.56171,-5.113691,-4.7445426,-4.4735365,-6.66008,-0.88788694,-5.6762376,-4.80745,-5.245349,-6.1151557,-7.002429,-4.461991,-6.7198415,-5.276294,-7.2007427,-3.894564,-6.5429378,-5.018089,-5.3897715,-1.7813604,-2.0733323,4.5068665,0.60833526,4.720577,0.04050956,0.7287238,-0.91822183,2.7853615,3.6080704,4.996265,2.907078,2.9515486,calm
342,-600.1555,38.90305,-1.699006,-1.4486066,-1.1506732,-4.537108,-0.26566976,-11.746803,-10.461263,-0.660461,-4.0998216,-6.064836,-1.084999,-3.3216915,-1.1696316,-3.4946427,-7.2195296,-3.2555559,-5.253159,-4.714747,-2.9706814,-3.115513,-3.5929086,2.9677713,2.2364926,8.369701,6.2022476,7.7761474,5.035976,5.574598,0.3905418,3.531082,-1.1259398,2.0878248,-0.2851784,2.3836951,1.2799499,0.23518947,-2.6972747,-1.563325,fearful
343,-595.2086,32.29882,-5.9635634,1.2540684,-2.717049,-0.55983174,2.4687574,-7.436632,-8.188491,-5.2746034,-6.381843,-2.7004519,-4.600812,-2.0366664,-3.3504028,-1.4255186,-5.918527,-2.0372362,-2.1400685,0.11942072,-0.65927804,0.6176549,0.101707116,2.196105,-0.12702563,2.4843843,2.0029328,4.487726,3.6315324,3.9200144,0.36022696,3.8723984,-0.9405877,0.9550929,0.46725795,1.224055,0.09777769,0.3747935,-1.9387941,-0.9588626,surprised
344,-549.49866,46.85631,-10.681004,-0.08442965,-9.148549,-5.128258,-2.7411764,-12.267939,-13.160142,0.060011603,-3.2083483,-9.302445,-1.5591625,-3.8477423,-6.2683964,-7.1786194,-8.358636,-3.7479331,-6.709334,-7.09227,-2.7743287,-5.067197,-5.2495375,0.11645716,-2.084197,1.8759605,-0.50821966,0.7631125,-1.1083388,1.2610935,0.5280344,4.173887,2.7714102,4.245783,1.5494123,2.2407782,1.3774563,0.0011548345,-1.9553275,0.59119135,disgust
345,-414.41498,11.38453,-23.48778,-7.1421056,-7.5643544,-8.608294,-6.602345,-6.809543,-12.773903,-1.4156309,-7.8353505,-3.8691788,1.5203038,10.48008,11.467506,11.220094,3.9623234,1.7939028,-0.9015237,1.926131,0.050190464,-3.9285884,-7.142853,0.8120278,-0.59099835,3.496586,0.44835818,3.673061,2.2760513,1.4113824,-3.0148363,1.303113,0.17102706,-0.26463374,-0.6227084,0.2519328,0.08363254,1.4963201,1.3948807,0.7430506,happy
346,-495.0676,28.207355,-18.066761,-1.6436081,-13.08493,-7.6559324,-6.7974505,-12.977596,-14.975702,-2.8712878,-4.3157244,-8.171512,-5.4714646,-5.5799794,-6.1356587,-8.071852,-7.798723,-4.273101,-2.755841,0.93299365,4.1848483,4.230046,4.25178,5.191465,3.8093958,5.7372327,0.5480872,-0.05190961,-2.78126,1.2364823,-0.12835337,0.1333448,-2.9427788,-2.0469983,-1.4770736,0.80934936,-0.2719501,0.36326042,0.0762273,1.7158412,disgust
347,-742.0708,56.59648,5.743729,8.170562,-0.38224962,-4.101008,-2.0667703,-13.620584,-5.6751413,-2.281412,-2.2103722,-5.247245,-7.0593357,2.1261237,-3.2735686,-7.2654805,-4.367474,-2.0704803,-3.7068565,-5.4814024,-4.3985972,-2.8793023,-8.339496,-2.6735463,-4.2189727,-3.4869723,-4.429146,-0.87816876,-4.6759925,-0.3754165,-4.5103946,-1.5837573,-3.3472795,0.27252096,-1.2443093,2.922716,2.9350007,5.851504,5.766691,7.6299434,neutral
348,-572.94977,45.33605,-14.994041,-2.8072028,-9.108859,-9.68295,-3.8630333,-12.307455,-14.835785,-4.562431,-4.717779,-6.2373295,-6.505763,-4.453731,-4.2041383,-7.075979,-5.4796586,-5.2178936,-4.0727973,-1.1496468,0.17803334,2.1254222,-0.20411001,-0.3391024,-1.4526052,0.4026369,0.4755038,4.920208,0.5358647,4.920994,1.8147733,3.2875297,0.18063247,-0.3220828,-1.8634655,2.0629718,0.6164139,0.44590437,-2.245344,-0.04570333,angry
349,-460.28098,22.482647,-20.517466,-6.2607317,-10.534375,-8.760764,-6.233066,-12.314425,-13.190855,-0.033066414,-5.744453,-8.2399645,-4.3039517,-7.127962,-5.2123737,-5.48501,-3.187579,1.88172,0.65917563,1.572087,-1.7123398,-0.47044846,0.4347253,4.779024,2.9739203,1.0926145,-1.5954441,0.0812212,-0.74678737,-0.36481395,-3.2780538,0.15711269,0.8620785,2.2363632,-0.089119434,2.0870786,-0.3594228,0.2549004,-2.2373421,-0.024037743,disgust
350,-544.30316,47.024097,-22.302351,0.07866114,-9.448453,-10.595404,-4.80275,-14.076721,-14.980976,-0.1312324,-4.721144,-5.728449,-4.2446103,-5.5187297,-4.044707,-7.857075,-7.547317,-3.0405076,-5.426409,-2.6040666,-0.07802288,1.4753534,0.30505425,1.3775693,-2.001795,-2.3575902,-3.5872808,0.036942884,-0.5369364,3.101312,-0.04607527,2.605004,2.9945228,3.7332456,2.011571,2.1334352,-0.08502441,-0.56386745,-1.1715666,0.9785967,angry
351,-410.1113,8.292226,-25.73609,-7.8005333,-8.078438,-10.181198,-8.996009,-9.1143465,-10.457593,0.5630997,-8.77464,-4.219307,0.056402322,8.263892,10.257907,12.824487,8.326288,2.7951722,-2.0583096,-1.3435934,-4.506667,-4.0170646,-6.0737247,1.2526879,-2.5346644,2.5861251,1.0926828,3.318238,0.02905779,-1.0722246,-3.113056,3.6069038,1.2987078,0.08694909,0.5593399,2.3182428,-2.197302,0.7510702,1.8355044,0.6300583,happy
352,-689.58795,46.005787,2.9792376,9.385731,-0.7673248,-4.873399,-1.1478983,-12.330142,-6.4868026,-3.4742105,-3.952115,-4.8801837,-4.6006484,-0.41447094,-4.317482,-6.063498,-5.8373275,-4.256756,-6.2485538,-4.8602753,-5.5794306,-4.545712,-5.4354906,-2.288191,-5.8747907,-3.4588575,-3.699309,-1.339456,-1.9389193,3.998271,0.22905314,5.771563,2.4270785,3.7542148,0.61241007,3.447113,2.2199724,3.614248,1.6096342,1.1906382,calm
353,-646.5143,42.990982,-4.6503787,4.9440894,-1.9674122,-10.232003,-6.360881,-14.481622,-7.882801,-4.2555194,-7.0078382,-6.977338,-7.9835577,-1.5062802,-5.6982036,-7.6770906,-6.620729,-5.580264,-6.7638907,-6.197689,-5.4900355,-2.2716072,-1.0071464,3.1507802,-0.10244508,4.185191,1.3038092,3.6091714,3.4448247,5.4743533,0.6602711,2.055351,-2.2241082,0.14296839,-0.694181,1.7391212,-0.22670077,-0.27152175,-1.3504745,-0.85046935,happy
354,-700.4766,52.422657,-0.34490842,12.032434,0.5466572,-4.4990034,0.8699647,-13.109516,-4.83397,-2.7547133,-2.1805413,-5.419381,-6.1259875,2.0485184,-5.1093965,-5.7590027,-6.304673,-3.6641676,-4.810129,-6.6944747,-5.0161657,-5.31512,-6.5023465,-2.7548966,-5.8177934,-3.702185,-4.8123283,-1.7528113,-3.5598426,2.3373811,-2.7821422,3.0374403,0.9167555,3.785303,-0.27078176,2.1386547,-0.4054002,1.6969366,2.6307998,4.466393,calm
355,-622.4901,53.949745,-3.9421468,3.5311692,-8.741158,-2.31623,-2.2311368,-10.917955,-11.291312,-3.0073044,0.20084372,-6.4464946,-2.6128345,-2.2391558,-3.0864172,-5.7577014,-9.164991,-2.6643627,-5.0012484,-5.593658,-3.261306,-3.339731,-5.911347,-0.67780024,-3.3417516,1.0528346,-1.6433806,0.11590182,-1.2836568,1.049393,-1.1204625,2.0944715,-0.25087082,3.0994995,1.2299898,2.9140823,2.0324068,2.7273262,-0.07435403,0.75880975,disgust
356,-660.85175,47.18086,-4.944597,4.6189156,-4.5308385,-9.843109,1.4905779,-17.502695,-10.52224,-8.540813,-8.680451,-5.598221,-7.522987,-3.5920079,-3.6795228,-4.0364532,-7.471593,-1.0080744,-1.8421834,-1.4513185,-4.645806,-4.8396316,-3.3800824,-1.726807,-3.3058443,0.92774296,2.3856993,5.3386326,3.77777,5.9332833,0.35909802,3.7685742,-0.06150094,4.1415343,2.9824193,4.5594816,1.1110314,1.323082,-0.4763219,0.1007549,surprised
357,-760.2743,48.13824,12.158523,6.888066,-3.9600139,-2.8304548,1.0103517,-12.497239,-7.5623765,-1.5335251,-3.4730864,-2.5971875,-6.985749,0.19266942,-1.81735,-5.904594,-4.7649364,-1.971733,-4.736534,-6.4860554,-5.484855,-2.612865,-8.134983,-2.4309866,-3.77236,-4.063619,-3.5188937,-0.39047623,-5.6770988,-1.8298281,-5.1302423,-0.79357177,0.15391581,6.0003676,5.282433,7.2815347,3.9324918,2.8657846,1.0413506,1.8209815,neutral
358,-680.10547,48.06896,10.026478,4.8478117,3.1656163,-2.525916,-0.7975273,-12.381517,-6.497489,-4.059072,-5.2427,-3.8733637,-6.322166,-0.111650705,-4.541378,-4.983447,-5.0435753,-5.5973935,-6.7210636,-5.2719946,-6.7097793,-4.1899796,-6.249593,-3.1393626,-5.858398,-3.3723059,-4.439893,-1.4996697,-3.0226145,2.3842163,-1.1548598,3.6055558,2.5820062,3.1747308,0.72507644,1.8615912,-0.47348508,1.413502,2.1870332,3.9788342,calm
359,-461.89468,16.547918,-33.884747,-3.353798,-6.594069,-13.142315,-12.797411,-10.932213,-13.667756,2.0854645,-7.520976,-7.9420366,1.5277823,7.1530538,5.6438503,11.2556715,8.275575,6.850645,-2.7622023,-2.326676,-0.8278925,-0.35254186,-4.6643825,-0.06960305,-5.37474,1.4533855,0.33796084,1.4312309,-0.5217344,4.947626,1.280686,2.6285992,-1.4975889,2.1541588,-0.24379681,1.5847454,0.9124273,0.40719098,-1.8109026,-0.23272677,happy
360,-559.9701,44.19221,-13.000176,3.2365031,-7.975342,-8.860461,-14.248567,-11.606209,-2.9896612,-3.3765953,-10.066096,-3.9337094,-5.0833592,-6.108997,-0.9173012,-6.9306383,-2.9908903,0.72169393,-1.5695649,2.6195862,0.9690543,-0.32920647,-1.972378,-1.8780948,-0.4700419,2.2081459,3.5185747,1.5356756,0.9686002,-0.60534936,-2.3107314,-0.25028124,-2.8883107,0.5935645,-1.0630366,1.6157261,-0.5836932,1.2092514,0.56485003,3.2172112,surprised
361,-672.9939,44.957214,-0.16467106,12.0632925,-4.059075,-4.526342,-11.785854,-8.351489,-2.5930018,-3.8040926,-8.354722,-3.0076833,-0.872922,-5.622365,-2.8908577,-3.8643596,-4.8559394,-0.6470859,-5.751745,-2.5453737,-3.7462285,-3.3958383,-3.6908035,-5.017847,-3.8886688,-0.5850512,1.0989733,3.0689116,1.9448485,2.4955258,-1.2730446,2.4289677,-0.7001331,1.8274387,-0.51637167,2.3378866,-2.0619104,0.906995,-1.435715,2.1936378,sad
362,-538.91956,43.9909,-10.340348,2.6045477,-11.448041,-12.136287,-11.070581,-7.0970993,-8.112748,-5.089863,-9.681643,-5.1575527,-5.571553,-3.4127588,-3.6564095,-4.082267,0.53897214,-2.1077864,-2.3818803,-0.36469862,-1.374487,-0.10993289,-3.401913,1.2069972,-3.5904589,1.0047456,1.0075526,1.8457108,2.4288256,2.1743426,0.6561826,-1.1165041,-2.252886,0.07406664,-0.19480243,2.160775,-0.077764675,-0.30930305,0.13491878,1.7861643,surprised
363,-671.7069,47.593987,5.306282,6.977239,-1.5266932,-10.284677,-13.972969,-5.575612,-7.055804,-0.6582438,-10.993522,-4.4900236,-1.694092,-6.915395,-3.7248063,-4.4123054,-5.914678,-2.918198,-7.3154073,-2.8327057,-4.040774,-3.6344254,-3.9243045,-5.4548388,-5.972924,-2.5873063,-2.529322,-1.133111,-3.5410397,0.68493205,-1.9012288,1.8103564,-0.68794304,2.7509732,1.71418,5.0966196,2.0386257,3.4621418,-0.4266262,0.4831922,calm
364,-441.12314,33.754894,-9.064401,4.900268,-10.825785,-10.9303875,-4.598427,-10.39236,-9.913664,2.16227,-9.570088,-2.9418046,-1.223336,-5.7690144,-4.3687487,-6.1905065,-5.2769895,-2.1539156,-2.7855012,1.3411337,2.3431823,1.0095404,1.5026412,3.8363492,1.2156888,6.344211,1.3666252,1.8411452,-1.9470567,0.007982964,0.25142425,1.6866001,-0.82686555,-1.384872,-2.3173785,0.9968545,0.45597813,1.8172309,0.041960895,1.7779076,angry
365,-511.963,40.329014,-10.808393,0.28516877,-6.325298,-14.77058,-15.083322,-10.604056,-9.473853,-3.5396836,-11.754359,-2.302471,-3.2292852,-4.996966,-5.162552,-5.6649885,-1.476563,0.044167407,-1.6984696,-1.938862,0.6469053,1.9883288,0.22117335,4.902866,1.8878404,3.2987456,0.033804063,-0.4999959,-3.5597463,-1.3561158,-0.44281858,0.8773018,-1.6210358,0.20726152,-0.67723024,1.5805426,0.10485197,2.165405,-0.95305765,0.8194262,surprised
366,-681.0355,47.089806,2.8594465,9.5522785,1.7136698,-5.2421274,-12.978927,-8.6594515,-5.0150647,-0.5688048,-9.897904,-4.579264,-1.552208,-5.1457343,-3.8782847,-3.2383084,-4.428522,-2.6623535,-5.813699,-4.4237084,-4.0746603,-4.525106,-3.8738844,-3.4718952,-5.323368,-1.2981135,-3.0391011,0.8815534,0.5722835,2.8816137,0.16906676,2.3373027,-0.23226067,1.5961418,0.9564651,3.3864946,1.3496732,2.1369123,1.1280926,2.8165731,sad
367,-537.4468,38.41172,-14.452084,5.0786777,-4.2060957,-8.132124,-11.418156,-10.824905,-7.4236717,1.0239885,-10.267248,-5.0949717,-2.2375658,-5.3618016,-5.317846,-6.3170247,-6.1522303,-4.720439,-6.5673633,-3.5026555,0.7467861,2.2523265,2.3458405,2.9847498,-3.4679754,2.4130313,2.8320274,4.8181806,3.8114715,1.1674908,-1.495137,-0.86577076,-1.9642514,0.852376,-2.2891898,0.45167327,0.16530257,0.5777233,-0.3971319,2.9104493,happy
368,-516.56506,40.021114,-4.311589,8.614816,-6.457251,-6.800425,-6.2449384,-9.432344,-7.54347,2.3771527,-7.3841043,-2.1533914,-1.075735,-4.7817655,-2.095526,-3.6414819,-4.0566316,-3.0572748,-5.8753223,-2.0910108,-0.616966,-0.9940434,-0.9898405,0.87300926,-4.5504713,2.2844863,-1.5337384,1.8532981,1.0416569,4.029326,3.9942641,3.2958927,0.4847758,-0.40237543,-0.7055428,3.5389223,2.26969,2.203696,-0.8746291,1.5983785,angry
369,-685.3604,46.404922,5.1016893,11.438807,0.6505204,-6.2465763,-15.003962,-7.3919897,-6.0772905,-2.306932,-10.36766,-4.3467016,-3.1450565,-5.132384,-2.6440687,-5.368513,-5.219107,-2.3704574,-7.6474934,-3.8089793,-4.203791,-4.429251,-4.8813386,-5.272117,-4.6269183,-4.0894365,-2.5069988,0.7801376,1.3475124,3.0230167,1.0980115,1.6646662,0.03875692,3.3464875,3.3011441,6.7257395,1.5525775,1.3216062,-0.85613143,3.3011765,sad
370,-623.3336,50.31421,-0.46670625,8.139456,-2.0288277,-13.485913,-18.257744,-12.735632,-10.7449875,-1.8394591,-12.39187,-6.5607224,-0.9513068,-8.945705,-6.1497474,-6.111531,-9.552386,-4.3618097,-8.972079,-5.606841,-2.8470767,-0.6080797,-0.4491793,3.9310048,2.573272,4.1830673,2.0379925,2.9284697,2.1034985,5.787232,2.1036868,3.8734205,0.12256815,-0.058615066,-1.5399183,2.2456849,0.28046486,0.7628623,-1.2459342,0.06116193,sad
